cve_id,fix_commit,yaml_file,repository_url
CVE-2008-1728,c9cd1e521673ef0cccb8795b78d3cbaefb8a576a,ProjectKB\statements\CVE-2008-1728\statement.yaml,https://github.com/igniterealtime/Openfire
CVE-2008-6505,04fcefa44bae1263c7cad6986a9dafed67f0164,ProjectKB\statements\CVE-2008-6505\statement.yaml,https://github.com/apache/struts
CVE-2008-6505,ff8b655c4b04cae41e5ad00df0a7482333e7a25,ProjectKB\statements\CVE-2008-6505\statement.yaml,https://github.com/apache/struts
CVE-2008-6682,09147ffad2b3046ed21af0f524c5088e2ac551e,ProjectKB\statements\CVE-2008-6682\statement.yaml,https://github.com/apache/struts
CVE-2008-6682,bd3f2f59c9b09f70aed3ebab6bb69b464ee2d6c,ProjectKB\statements\CVE-2008-6682\statement.yaml,https://github.com/apache/struts
CVE-2008-6682,dae026a0f0511f83852053bae9d5a622e7f8048,ProjectKB\statements\CVE-2008-6682\statement.yaml,https://github.com/apache/struts
CVE-2008-6682,dbc620f84ffb626c6e6738afe0578d617a2b3d3,ProjectKB\statements\CVE-2008-6682\statement.yaml,https://github.com/apache/struts
CVE-2008-6682,93866341ec5396d07b5829be55110ff09dc81bc,ProjectKB\statements\CVE-2008-6682\statement.yaml,https://github.com/apache/struts
CVE-2009-2625,787352,ProjectKB\statements\CVE-2009-2625\statement.yaml,http://svn.apache.org/repos/asf/xerces/java
CVE-2010-0684,2895197d0dad246757d8d1d9eea181cbf0543ae9,ProjectKB\statements\CVE-2010-0684\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2010-0684,9dc43f3ffe85c9c56faee235a21f23bfceb865c8,ProjectKB\statements\CVE-2010-0684\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2010-0684,fed39c3619825bd92990cf1aa7a4e85119e00a6e,ProjectKB\statements\CVE-2010-0684\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2010-1244,1f464b9412e1b1c08d40c8ffac40edd52731da48,ProjectKB\statements\CVE-2010-1244\statement.yaml,https://github.com/apache/activemq
CVE-2010-3260,aba6681660f65af7f1676434da68c10298c30200,ProjectKB\statements\CVE-2010-3260\statement.yaml,https://github.com/orbeon/orbeon-forms.git
CVE-2010-5312,7e9060c109b928769a664dbcc2c17bd21231b6f3,ProjectKB\statements\CVE-2010-5312\statement.yaml,https://github.com/jquery/jquery-ui
CVE-2011-1088,1076586,ProjectKB\statements\CVE-2011-1088\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1088,1076587,ProjectKB\statements\CVE-2011-1088\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1088,1077995,ProjectKB\statements\CVE-2011-1088\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1088,1079752,ProjectKB\statements\CVE-2011-1088\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1088,1079769,ProjectKB\statements\CVE-2011-1088\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1183,1087643,ProjectKB\statements\CVE-2011-1183\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1475,1086349,ProjectKB\statements\CVE-2011-1475\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1475,1086352,ProjectKB\statements\CVE-2011-1475\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1498,1074473,ProjectKB\statements\CVE-2011-1498\statement.yaml,http://svn.apache.org/repos/asf/httpcomponents/httpclient
CVE-2011-1582,1100832,ProjectKB\statements\CVE-2011-1582\statement.yaml,http://svn.apache.org/repos/asf/tomcat
CVE-2011-1772,885ab3459e146ff830d1f7257f809f4a3dd4493a,ProjectKB\statements\CVE-2011-1772\statement.yaml,https://github.com/apache/struts
CVE-2011-2087,1736b56db702c6639a6d5ae1146dba5a262e3344,ProjectKB\statements\CVE-2011-2087\statement.yaml,https://github.com/apache/struts
CVE-2011-2088,885ab3459e146ff830d1f7257f809f4a3dd4493a,ProjectKB\statements\CVE-2011-2088\statement.yaml,https://github.com/apache/struts
CVE-2011-2765,554e095a62c4412c91f981e72fd34a936ac2bf1e,ProjectKB\statements\CVE-2011-2765\statement.yaml,https://github.com/irmen/Pyro3
CVE-2011-3186,11dafeaa7533be26441a63618be93a03869c83a9,ProjectKB\statements\CVE-2011-3186\statement.yaml,https://github.com/rails/rails
CVE-2011-4030,d55add52e5900967c8cc78becc6790048f02015b,ProjectKB\statements\CVE-2011-4030\statement.yaml,https://github.com/plone/Products.CMFEditions
CVE-2011-4461,46ccaafcfcfbfc63c1c9e0fe2cb02011991772e1,ProjectKB\statements\CVE-2011-4461\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2011-4905,1209700,ProjectKB\statements\CVE-2011-4905\statement.yaml,http://svn.apache.org/repos/asf/activemq
CVE-2012-0391,5f54b8d087f5125d96838aafa5f64c2190e6885b,ProjectKB\statements\CVE-2012-0391\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0391,b4265d369dc29d57a9f2846a85b26598e83f3892,ProjectKB\statements\CVE-2012-0391\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0392,34c80dae734e70f13c0e46f9c83602fb71318e58,ProjectKB\statements\CVE-2012-0392\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0393,9cad25f258bb2629d263f828574d2671366c238d,ProjectKB\statements\CVE-2012-0393\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0394,9cad25f258bb2629d263f828574d2671366c238d,ProjectKB\statements\CVE-2012-0394\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0838,5f54b8d087f5125d96838aafa5f64c2190e6885b,ProjectKB\statements\CVE-2012-0838\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0838,b4265d369dc29d57a9f2846a85b26598e83f3892,ProjectKB\statements\CVE-2012-0838\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-0881,992b5d9c24102ad20330d36c0a71162753a37449,ProjectKB\statements\CVE-2012-0881\statement.yaml,https://github.com/apache/xerces2-j
CVE-2012-1109,aa987c281c10e29f26aa0faa21c04f3bb1167fde,ProjectKB\statements\CVE-2012-1109\statement.yaml,https://github.com/pediapress/mwlib
CVE-2012-1176,d2860c655357975e7b32d84e6b45e98f0dcecd7a,ProjectKB\statements\CVE-2012-1176\statement.yaml,https://github.com/pediapress/pyfribidi
CVE-2012-2417,9f912f13df99ad3421eff360d6a62d7dbec755c2,ProjectKB\statements\CVE-2012-2417\statement.yaml,https://github.com/Legrandin/pycrypto
CVE-2012-3366,a524967e8d5c4c22e49cd619aed20c87a316c0be,ProjectKB\statements\CVE-2012-3366\statement.yaml,https://github.com/Bcfg2/bcfg2
CVE-2012-3408,ab9150baa1b738467a33b01df1d90e076253fbbd,ProjectKB\statements\CVE-2012-3408\statement.yaml,https://github.com/puppetlabs/puppet
CVE-2012-4386,1081c52be93abfd2f33ba8453c676e3edcedec8b,ProjectKB\statements\CVE-2012-4386\statement.yaml,https://github.com/apache/struts
CVE-2012-4387,87935af56a27235e9399308ee1fcfb74f8edcefa,ProjectKB\statements\CVE-2012-4387\statement.yaml,https://gitbox.apache.org/repos/asf/struts.git
CVE-2012-4406,e1ff51c04554d51616d2845f92ab726cb0e5831a,ProjectKB\statements\CVE-2012-4406\statement.yaml,https://github.com/openstack/swift
CVE-2012-5633,1409324,ProjectKB\statements\CVE-2012-5633\statement.yaml,http://svn.apache.org/repos/asf/cxf
CVE-2012-5633,1409326,ProjectKB\statements\CVE-2012-5633\statement.yaml,http://svn.apache.org/repos/asf/cxf
CVE-2012-5633,1420698,ProjectKB\statements\CVE-2012-5633\statement.yaml,http://svn.apache.org/repos/asf/cxf
CVE-2012-6092,51eb87a84be88d28383ea48f6e341ffe1203c5ba,ProjectKB\statements\CVE-2012-6092\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2012-6119,f4d93230e58b969c506b4c9778e04482a059b08c,ProjectKB\statements\CVE-2012-6119\statement.yaml,https://github.com/candlepin/candlepin.git
CVE-2012-6550,51b67b6d696f62aaf003210c08542588222c4913,ProjectKB\statements\CVE-2012-6550\statement.yaml,https://github.com/zeroclipboard/zeroclipboard
CVE-2012-6612,f230486ce6707762c1a6e81655d0fac52887906d,ProjectKB\statements\CVE-2012-6612\statement.yaml,https://git-wip-us.apache.org/repos/asf/lucene-solr
CVE-2013-0158,a9aff088f327278a8873aef47fa8f80d3c5932fd,ProjectKB\statements\CVE-2013-0158\statement.yaml,https://github.com/jenkinsci/jenkins.git
CVE-2013-0158,c3d8e05a1b3d58b6c4dcff97394cb3a79608b4b2,ProjectKB\statements\CVE-2013-0158\statement.yaml,https://github.com/jenkinsci/jenkins.git
CVE-2013-0158,3dc13b957b14cec649036e8dd517f0f9cb21fb04,ProjectKB\statements\CVE-2013-0158\statement.yaml,https://github.com/jenkinsci/jenkins.git
CVE-2013-0158,4895eaafca468b7f0f1a3166b2fca7414f0d5da5,ProjectKB\statements\CVE-2013-0158\statement.yaml,https://github.com/jenkinsci/jenkins.git
CVE-2013-0158,94a8789b699132dd706021a6be1b78bc47f19602,ProjectKB\statements\CVE-2013-0158\statement.yaml,https://github.com/jenkinsci/jenkins.git
CVE-2013-0239,1438424,ProjectKB\statements\CVE-2013-0239\statement.yaml,http://svn.apache.org/repos/asf/cxf
CVE-2013-0256,ffa87887ee0517793df7541629a470e331f9fe60,ProjectKB\statements\CVE-2013-0256\statement.yaml,https://github.com/ruby/rdoc
CVE-2013-0294,38f74b36814ca5b1a27d9898141126af4953bee5,ProjectKB\statements\CVE-2013-0294\statement.yaml,https://github.com/pyradius/pyrad
CVE-2013-1445,19dcf7b15d61b7dc1a125a367151de40df6ef175,ProjectKB\statements\CVE-2013-1445\statement.yaml,https://github.com/dlitz/pycrypto
CVE-2013-1800,e3da1212a1f84a898ee3601336d1dbbf118fb5f6,ProjectKB\statements\CVE-2013-1800\statement.yaml,https://github.com/jnunemaker/crack
CVE-2013-1801,53a812426dd32108d6cba4272b493aa03bc8c031,ProjectKB\statements\CVE-2013-1801\statement.yaml,https://github.com/jnunemaker/httparty
CVE-2013-1879,148ca81dcd8f14cfe2ff37012fd1aa42518f02dc,ProjectKB\statements\CVE-2013-1879\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2013-1880,fafd12dfd4f71336f8e32c090d40ed1445959b40,ProjectKB\statements\CVE-2013-1880\statement.yaml,https://git-wip-us.apache.org/repos/asf/activemq.git
CVE-2013-1965,7e6f641ebb142663cbd1653dc49bed725edf7f56,ProjectKB\statements\CVE-2013-1965\statement.yaml,https://github.com/apache/struts
CVE-2013-1966,7e6f641ebb142663cbd1653dc49bed725edf7f56,ProjectKB\statements\CVE-2013-1966\statement.yaml,https://github.com/apache/struts
CVE-2013-2013,f2e0818bc97bfbeba83f6abbb07909a8debcad77,ProjectKB\statements\CVE-2013-2013\statement.yaml,https://github.com/openstack/python-keystoneclient
CVE-2013-2035,92c266170ce98edc200c656bd034a237098b8aa5,ProjectKB\statements\CVE-2013-2035\statement.yaml,https://github.com/fusesource/hawtjni.git
CVE-2013-2115,d7804297e319c7a12245e1b536e565fcea6d650,ProjectKB\statements\CVE-2013-2115\statement.yaml,https://github.com/apache/struts
CVE-2013-2115,fed4f8e8a4ec69b5e7612b92d8ce3e476680474,ProjectKB\statements\CVE-2013-2115\statement.yaml,https://github.com/apache/struts
CVE-2013-2115,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,ProjectKB\statements\CVE-2013-2115\statement.yaml,https://github.com/apache/struts
CVE-2013-2134,01e6b251b4db78bfb7971033652e81d1af4cb3e,ProjectKB\statements\CVE-2013-2134\statement.yaml,https://github.com/apache/struts
CVE-2013-2134,54e5c912ebd9a1599bfcf7a719da17c28127bbe,ProjectKB\statements\CVE-2013-2134\statement.yaml,https://github.com/apache/struts
CVE-2013-2134,8b4fc81daeea3834bcbf73de5f48d0021917aa3,ProjectKB\statements\CVE-2013-2134\statement.yaml,https://github.com/apache/struts
CVE-2013-2134,cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1,ProjectKB\statements\CVE-2013-2134\statement.yaml,https://github.com/apache/struts
CVE-2013-2134,711cf0201cdd319a38cf29238913312355db29ba,ProjectKB\statements\CVE-2013-2134\statement.yaml,https://github.com/apache/struts
CVE-2013-2135,cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1,ProjectKB\statements\CVE-2013-2135\statement.yaml,https://github.com/apache/struts
CVE-2013-2135,01e6b251b4db78bfb7971033652e81d1af4cb3e,ProjectKB\statements\CVE-2013-2135\statement.yaml,https://github.com/apache/struts
CVE-2013-2135,54e5c912ebd9a1599bfcf7a719da17c28127bbe,ProjectKB\statements\CVE-2013-2135\statement.yaml,https://github.com/apache/struts
CVE-2013-2135,8b4fc81daeea3834bcbf73de5f48d0021917aa3,ProjectKB\statements\CVE-2013-2135\statement.yaml,https://github.com/apache/struts
CVE-2013-2135,711cf0201cdd319a38cf29238913312355db29ba,ProjectKB\statements\CVE-2013-2135\statement.yaml,https://github.com/apache/struts
CVE-2013-2191,a782282ee479ba4cc1b8b1d89700ac630ba83eef,ProjectKB\statements\CVE-2013-2191\statement.yaml,https://github.com/python-bugzilla/python-bugzilla
CVE-2013-2193,408eb243ad51bbad593d83ad2cfd35cc0e90b38e,ProjectKB\statements\CVE-2013-2193\statement.yaml,https://github.com/apache/hbase
CVE-2013-2248,3cfe34fefedcf0fdcfcb061c0aea34a715b7de6,ProjectKB\statements\CVE-2013-2248\statement.yaml,https://github.com/apache/struts
CVE-2013-2248,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,ProjectKB\statements\CVE-2013-2248\statement.yaml,https://github.com/apache/struts
CVE-2013-2251,3cfe34fefedcf0fdcfcb061c0aea34a715b7de6,ProjectKB\statements\CVE-2013-2251\statement.yaml,https://github.com/apache/struts
CVE-2013-2251,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,ProjectKB\statements\CVE-2013-2251\statement.yaml,https://github.com/apache/struts
CVE-2013-3300,099d9c86cf6d81f4953957add478ab699946e601,ProjectKB\statements\CVE-2013-3300\statement.yaml,https://github.com/lift/framework
CVE-2013-4002,266e837852e0f0e3c8c1ad572b6fc4dbb4ded17,ProjectKB\statements\CVE-2013-4002\statement.yaml,https://github.com/apache/xerces2-j
CVE-2013-4002,628cbc7142ef9acfb61b8e571aab63504235849,ProjectKB\statements\CVE-2013-4002\statement.yaml,https://github.com/apache/xerces2-j
CVE-2013-4116,f4d31693e73a963574a88000580db1a716fe66f1,ProjectKB\statements\CVE-2013-4116\statement.yaml,https://github.com/npm/npm
CVE-2013-4152,7576274874deeccb6da6b09a8d5bd62e8b5538b7,ProjectKB\statements\CVE-2013-4152\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2013-4221,12cc79b3953c7bd276e9f1cae2fbfdb9c1a6f07,ProjectKB\statements\CVE-2013-4221\statement.yaml,https://github.com/restlet/restlet-framework-java
CVE-2013-4221,b85c2ef182c69c5e2e21df008ccb249ccf80c7b,ProjectKB\statements\CVE-2013-4221\statement.yaml,https://github.com/restlet/restlet-framework-java
CVE-2013-4221,c3015e4783c2a36e7528aa611c911b7d8c4ec5b,ProjectKB\statements\CVE-2013-4221\statement.yaml,https://github.com/restlet/restlet-framework-java
CVE-2013-4286,52241c95b55b005ba6ffeed8e610e238bf471dd9,ProjectKB\statements\CVE-2013-4286\statement.yaml,https://github.com/apache/tomcat/
CVE-2013-4286,41b90b6ebc3e7f898a5a87d197ddf63790d33315,ProjectKB\statements\CVE-2013-4286\statement.yaml,https://github.com/apache/tomcat/
CVE-2013-4286,f0a7dc325201131ed31211c503c3a23714d8244f,ProjectKB\statements\CVE-2013-4286\statement.yaml,https://github.com/apache/tomcat80/
CVE-2013-4310,0c8366cb792227d484b9ca13e537037dd0cb57dc,ProjectKB\statements\CVE-2013-4310\statement.yaml,https://github.com/apache/struts
CVE-2013-4316,58947c3f85ae641c1a476316a2888e53605948d1,ProjectKB\statements\CVE-2013-4316\statement.yaml,https://github.com/apache/struts
CVE-2013-4330,2281b1f365c50ee1a470fb9990b753eadee9095,ProjectKB\statements\CVE-2013-4330\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2013-4330,27a9752a565fbef436bac4fcf22d339e3295b2a,ProjectKB\statements\CVE-2013-4330\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2013-4330,3215fe50dd42c83a7a454dd36486843fe36eae4,ProjectKB\statements\CVE-2013-4330\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2013-4330,5ba8f63f78f82b0cddf6cecbf59ac444a0cae2a6,ProjectKB\statements\CVE-2013-4330\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2013-4330,ce19353f1297c5d3dc59be21a1ead89c0a44907,ProjectKB\statements\CVE-2013-4330\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2013-4347,82dd2cdd4954cd7b8983d5d64c0dfd9072bf4650,ProjectKB\statements\CVE-2013-4347\statement.yaml,https://github.com/joestump/python-oauth2
CVE-2013-4366,08140864e3e4c0994e094c4cf0507932baf6a66,ProjectKB\statements\CVE-2013-4366\statement.yaml,https://github.com/apache/httpcomponents-client
CVE-2013-4413,fe31bb2533fffc9d098c69ebeb7afc3b80509f53,ProjectKB\statements\CVE-2013-4413\statement.yaml,https://github.com/zombocom/wicked
CVE-2013-4562,ccfcc26fe7e34acbd75ad4a095fd01ce5ff48ee7,ProjectKB\statements\CVE-2013-4562\statement.yaml,https://github.com/simi/omniauth-facebook
CVE-2013-4701,625c16bb28bb120d262b3f19f89c2c06cb9b0da9,ProjectKB\statements\CVE-2013-4701\statement.yaml,https://github.com/openid/php-openid
CVE-2013-5679,41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,ProjectKB\statements\CVE-2013-5679\statement.yaml,https://github.com/ESAPI/esapi-java-legacy
CVE-2013-5855,3d476326c7ff32fe17357ac44a7fe194874df246,ProjectKB\statements\CVE-2013-5855\statement.yaml,https://github.com/javaserverfaces/mojarra
CVE-2013-5855,9827e56928abd657a7e7887f7e82ac9bc8a9c10b,ProjectKB\statements\CVE-2013-5855\statement.yaml,https://github.com/javaserverfaces/mojarra
CVE-2013-5960,b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,ProjectKB\statements\CVE-2013-5960\statement.yaml,https://github.com/ESAPI/esapi-java-legacy
CVE-2013-6348,01584fabc74635d63a1b2670f18d8fcd1ee046cc,ProjectKB\statements\CVE-2013-6348\statement.yaml,https://github.com/apache/struts
CVE-2013-6348,fd27e5cc748420a53d51e0e19a10efe8c582c2c0,ProjectKB\statements\CVE-2013-6348\statement.yaml,https://github.com/apache/struts
CVE-2013-6372,7d4562d6f7e40de04bbe29577b51c79f07d05ba6,ProjectKB\statements\CVE-2013-6372\statement.yaml,https://github.com/jenkinsci/subversion-plugin.git
CVE-2013-6397,da34b18cb3092df4972e2b6fa5178d1059923910,ProjectKB\statements\CVE-2013-6397\statement.yaml,https://git-wip-us.apache.org/repos/asf/lucene-solr
CVE-2013-6407,f230486ce6707762c1a6e81655d0fac52887906d,ProjectKB\statements\CVE-2013-6407\statement.yaml,https://git-wip-us.apache.org/repos/asf/lucene-solr
CVE-2013-6408,7239a57a51ea0f4d05dd330ce5e15e4f72f72747,ProjectKB\statements\CVE-2013-6408\statement.yaml,https://git-wip-us.apache.org/repos/asf/lucene-solr
CVE-2013-6429,2ae6a6a3415eebc57babcb9d3e5505887eda6d8,ProjectKB\statements\CVE-2013-6429\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2013-6429,7387cb990e35b0f1b573faf29d4f9ae183d7a5e,ProjectKB\statements\CVE-2013-6429\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2013-6430,7a7df6637478607bef0277bf52a4e0a03e20a248,ProjectKB\statements\CVE-2013-6430\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2013-6447,090aa6252affc978a96c388e3fc2c1c2688d9bb5,ProjectKB\statements\CVE-2013-6447\statement.yaml,https://github.com/seam2/jboss-seam.git
CVE-2013-6448,090aa6252affc978a96c388e3fc2c1c2688d9bb5,ProjectKB\statements\CVE-2013-6448\statement.yaml,https://github.com/seam2/jboss-seam.git
CVE-2013-6465,4818204506e8e94645b52adb9426bedfa9ffdd04,ProjectKB\statements\CVE-2013-6465\statement.yaml,https://github.com/kiegroup/jbpm-wb
CVE-2013-7251,422de35e3c3141e418a73bfb39b430d5fd74077e,ProjectKB\statements\CVE-2013-7251\statement.yaml,https://github.com/micromata/projectforge-webapp.git
CVE-2013-7285,6344867dce6767af7d0fe34fb393271a6456672d,ProjectKB\statements\CVE-2013-7285\statement.yaml,https://github.com/x-stream/xstream
CVE-2013-7315,7576274874deeccb6da6b09a8d5bd62e8b5538b7,ProjectKB\statements\CVE-2013-7315\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2013-7330,36342d71e29e0620f803a7470ce96c61761648d8,ProjectKB\statements\CVE-2013-7330\statement.yaml,https://github.com/jenkinsci/jenkins.git
CVE-2013-7378,feee5abdb038a229a98969ae443cdb8a61747782,ProjectKB\statements\CVE-2013-7378\statement.yaml,https://github.com/github/hubot-scripts
CVE-2013-7397,df6ed70e86c8fc340ed75563e016c8baa94d7e72,ProjectKB\statements\CVE-2013-7397\statement.yaml,https://github.com/AsyncHttpClient/async-http-client
CVE-2013-7398,3c9152e2c75f7e8b654beec40383748a14c6b51b,ProjectKB\statements\CVE-2013-7398\statement.yaml,https://github.com/AsyncHttpClient/async-http-client
CVE-2013-7398,a894583921c11c3b01f160ada36a8bb9d5158e9,ProjectKB\statements\CVE-2013-7398\statement.yaml,https://github.com/AsyncHttpClient/async-http-client
CVE-2013-7459,8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4,ProjectKB\statements\CVE-2013-7459\statement.yaml,https://github.com/pycrypto/pycrypto
CVE-2014-0002,54b65c1d30848835f26bd138c0ba407bc1e560d,ProjectKB\statements\CVE-2014-0002\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2014-0002,2ec54fa0c13ae65bdcccff764af081a79fcc05f,ProjectKB\statements\CVE-2014-0002\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2014-0002,341d4e6cca71c53c90962d1c3d45fc9e05cc50c6,ProjectKB\statements\CVE-2014-0002\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2014-0003,e922f89290f236f3107039de61af0375826bd96d,ProjectKB\statements\CVE-2014-0003\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2014-0003,483b445dc77487e2d0f3d8c8bf1a7bbab04464c,ProjectKB\statements\CVE-2014-0003\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2014-0003,c6de749e9b3c7b61861c5480e91550290585224,ProjectKB\statements\CVE-2014-0003\statement.yaml,https://git-wip-us.apache.org/repos/asf/camel.git
CVE-2014-0012,acb672b6a179567632e032f547582f30fa2f4aa7,ProjectKB\statements\CVE-2014-0012\statement.yaml,https://github.com/pallets/jinja
CVE-2014-0054,1c5cab2a4069ec3239c531d741aeb07a434f521b,ProjectKB\statements\CVE-2014-0054\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2014-0054,edba32b3093703d5e9ed42b5b8ec23ecc1998398,ProjectKB\statements\CVE-2014-0054\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2014-0072,a1d6fc07e8a40c1b2b16f4103c403b30e1089668,ProjectKB\statements\CVE-2014-0072\statement.yaml,https://github.com/apache/cordova-plugin-file-transfer
CVE-2014-0073,26702cb0720c5c394b407c23570136c53171fa55,ProjectKB\statements\CVE-2014-0073\statement.yaml,https://github.com/apache/cordova-plugin-inappbrowser
CVE-2014-0086,8131f15003f5bec73d475d2b724472e4b87d0757,ProjectKB\statements\CVE-2014-0086\statement.yaml,https://github.com/pslegr/core-1.git
CVE-2014-0094,74e26830d2849a84729b33497f729e0f033dc147,ProjectKB\statements\CVE-2014-0094\statement.yaml,https://github.com/apache/struts.git
CVE-2014-0097,88559882e967085c47a7e1dcbc4dc32c2c796868,ProjectKB\statements\CVE-2014-0097\statement.yaml,https://github.com/spring-projects/spring-security.git
CVE-2014-0097,a7005bd74241ac8e2e7b38ae31bc4b0f641ef973,ProjectKB\statements\CVE-2014-0097\statement.yaml,https://github.com/spring-projects/spring-security.git
CVE-2014-0097,7dbb8e777ece8675f3333a1ef1cb4d6b9be80395,ProjectKB\statements\CVE-2014-0097\statement.yaml,https://github.com/spring-projects/spring-security.git
CVE-2014-0109,f8ed98e684c1a67a77ae8726db05a04a4978a445,ProjectKB\statements\CVE-2014-0109\statement.yaml,https://git-wip-us.apache.org/repos/asf/cxf.git
CVE-2014-0110,8f4799b5bc5ed0fe62d6e018c45d960e3652373e,ProjectKB\statements\CVE-2014-0110\statement.yaml,https://git-wip-us.apache.org/repos/asf/cxf.git
CVE-2014-0112,74e26830d2849a84729b33497f729e0f033dc147,ProjectKB\statements\CVE-2014-0112\statement.yaml,https://github.com/apache/struts.git
CVE-2014-0113,74e26830d2849a84729b33497f729e0f033dc147,ProjectKB\statements\CVE-2014-0113\statement.yaml,https://github.com/apache/struts.git
CVE-2014-0114,2412c90ba5584fed123fa6a33e752e6c8eaf74e9,ProjectKB\statements\CVE-2014-0114\statement.yaml,https://github.com/apache/commons-beanutils
CVE-2014-0114,4e410e068b8d367c53766a7da712b1b6f3fd8101,ProjectKB\statements\CVE-2014-0114\statement.yaml,https://github.com/apache/commons-beanutils
CVE-2014-0114,62e82ad92cf4818709d6044aaf257b73d42659a4,ProjectKB\statements\CVE-2014-0114\statement.yaml,https://github.com/apache/commons-beanutils
CVE-2014-0116,74e26830d2849a84729b33497f729e0f033dc147,ProjectKB\statements\CVE-2014-0116\statement.yaml,https://github.com/apache/struts.git
CVE-2014-0120,b4e23e002639c274a2f687ada980118512f06113,ProjectKB\statements\CVE-2014-0120\statement.yaml,https://github.com/hawtio/hawtio
CVE-2014-0160,96db9023b881d7cd9f379b0c154650d6c108e9a3,ProjectKB\statements\CVE-2014-0160\statement.yaml,https://github.com/openssl/openssl
CVE-2014-0168,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,ProjectKB\statements\CVE-2014-0168\statement.yaml,https://github.com/rhuss/jolokia.git
CVE-2014-0177,016ec99d25b1cb83cb4367e541177aa431beb600,ProjectKB\statements\CVE-2014-0177\statement.yaml,https://github.com/github/hub
CVE-2014-0193,8599ab5bdb761bb99d41a975d689f74c12e4892b,ProjectKB\statements\CVE-2014-0193\statement.yaml,https://github.com/netty/netty
CVE-2014-0225,8e096aeef55287dc829484996c9330cf755891a1,ProjectKB\statements\CVE-2014-0225\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2014-0225,c6503ebbf7c9e21ff022c58706dbac5417b2b5eb,ProjectKB\statements\CVE-2014-0225\statement.yaml,https://github.com/spring-projects/spring-framework.git
CVE-2014-0228,c3d7083b7605d1753946c4c4411e3a3241ea7ffe,ProjectKB\statements\CVE-2014-0228\statement.yaml,https://github.com/apache/hive
CVE-2014-0229,957c56dbe5b1490490c09ddfbca9a4204c7c9d00,ProjectKB\statements\CVE-2014-0229\statement.yaml,https://github.com/apache/hadoop
CVE-2014-1202,6373165649ad74257493c69dbc0569caa7e6b4a6,ProjectKB\statements\CVE-2014-1202\statement.yaml,https://github.com/SmartBear/soapui
